Churn,Account Weeks,Contract Renewal,Data Plan,Data Usage,Cust Serv Calls,Day Mins,Monthly Charge,Overage Fee,Roam Mins
0,56,No,No,0.0,1,164.7,49.0,5.779999999999999,10.5
0,155,No,No,0.0,2,237.8,56.0,7.63,10.0
1,133,No,No,0.0,2,193.8,37.0,9.96,11.8
0,53,Yes,No,0.0,2,119.7,37.0,9.49,12.9
1,123,Yes,No,0.0,5,242.2,61.0,11.31,8.2
0,136,Yes,No,0.0,7,163.4,49.0,7.470000000000001,9.8
0,57,Yes,No,0.0,3,161.0,46.0,5.4,8.4
0,62,Yes,No,0.0,1,128.7,37.0,8.48,10.3
0,112,Yes,No,0.0,1,81.6,37.0,8.41,8.6
0,55,Yes,Yes,1.97,1,194.7,72.7,9.99,7.3
1,95,Yes,No,0.0,6,204.6,41.0,10.81,6.3
0,125,Yes,No,0.0,1,220.3,58.0,5.49,9.1
1,1,Yes,No,0.0,5,182.1,43.0,6.75,10.0
1,98,Yes,Yes,2.16,6,168.0,64.6,8.16,8.0
0,105,Yes,No,0.0,1,238.6,58.0,8.76,5.4
0,113,Yes,Yes,3.13,0,170.8,78.3,9.17,11.6
1,99,Yes,No,0.0,5,256.4,62.0,10.73,7.9
0,103,Yes,No,0.0,1,167.2,39.0,4.89,8.4
0,177,Yes,No,0.0,1,214.8,53.0,8.09,8.0
0,149,Yes,Yes,2.75,0,147.8,76.5,8.84,10.2
1,160,Yes,No,0.0,3,234.9,63.0,13.54,13.9
0,116,Yes,No,0.0,2,110.9,37.0,5.67,7.9
0,90,Yes,Yes,1.73,1,124.5,58.3,6.59,6.4
1,148,No,No,0.21,2,233.5,58.1,9.39,9.6
1,147,Yes,Yes,2.73,4,197.3,73.3,7.06,10.1
0,95,Yes,No,0.0,0,58.2,28.0,5.109999999999999,10.4
0,201,Yes,No,0.24,1,199.7,58.4,6.26,7.0
0,80,Yes,No,0.0,0,151.5,37.0,6.59,11.8
0,122,No,No,0.0,1,146.3,44.0,5.9399999999999995,11.5
0,132,Yes,No,0.0,0,182.1,46.0,7.44,6.7
0,83,Yes,No,0.0,1,195.9,54.0,5.74,13.0
1,99,Yes,No,0.12,7,211.7,42.2,10.42,8.8
1,84,Yes,No,0.0,5,225.9,62.0,13.78,14.3
0,46,Yes,No,0.3,1,122.2,38.0,8.36,9.7
0,87,Yes,No,0.0,2,153.3,46.0,6.23,8.9
0,150,Yes,No,0.0,1,201.0,53.0,9.62,7.9
0,73,Yes,No,0.43,1,181.8,52.3,8.36,10.8
0,7,Yes,No,0.0,3,193.7,60.0,9.06,11.0
0,89,Yes,Yes,2.84,2,175.0,73.4,7.57,10.5
1,131,No,No,0.34,5,198.3,34.4,5.94,13.7
0,105,Yes,No,0.0,3,246.3,59.0,8.76,12.0
1,108,No,No,0.38,4,191.1,41.8,10.57,13.8
0,47,Yes,Yes,2.24,1,172.9,64.4,6.88,8.3
0,101,No,No,0.0,1,156.4,38.0,6.52,7.3
0,182,Yes,Yes,3.13,1,128.1,65.3,7.17,11.6
0,161,Yes,No,0.0,1,183.6,48.0,8.51,12.5
1,128,Yes,No,0.0,3,227.9,65.0,15.13,5.5
0,69,Yes,Yes,3.56,2,181.9,85.6,9.58,13.2
0,113,Yes,Yes,3.59,1,44.9,55.9,6.71,13.3
0,87,Yes,Yes,2.11,0,249.8,85.1,5.789999999999999,7.8
0,71,Yes,No,0.21,0,198.2,60.1,7.640000000000001,12.3
0,76,Yes,No,0.0,1,191.0,54.0,6.26,9.6
0,87,Yes,No,0.42,3,210.2,53.2,6.38,14.5
0,117,Yes,No,0.39,1,119.0,40.9,9.38,11.5
1,177,Yes,No,0.0,3,266.1,65.0,11.26,8.9
0,95,Yes,No,0.0,1,134.4,36.0,7.62,9.4
0,76,Yes,No,0.0,1,171.1,51.0,7.859999999999999,16.2
0,66,Yes,No,0.0,2,170.5,51.0,7.720000000000001,10.5
0,110,Yes,No,0.23,1,165.5,45.3,7.35,9.9
0,204,Yes,No,0.0,3,192.2,49.0,7.74,14.1
0,32,Yes,Yes,3.51,0,219.8,91.1,9.18,13.0
0,133,Yes,Yes,1.81,5,226.9,81.1,7.6899999999999995,6.7
0,185,Yes,No,0.0,2,55.6,34.0,9.44,12.1
0,103,Yes,Yes,2.86,1,153.5,75.6,7.1,10.6
0,91,Yes,No,0.0,1,109.8,35.0,9.48,11.1
0,131,Yes,No,0.0,2,183.1,50.0,9.28,5.2
0,153,Yes,No,0.0,0,166.8,41.0,7.18,11.8
0,132,Yes,Yes,1.92,2,113.2,62.2,8.5,7.1
0,148,Yes,No,0.15,1,190.0,49.5,7.55,14.6
0,141,Yes,No,0.0,5,229.8,62.0,6.710000000000001,6.0
0,105,Yes,No,0.0,2,156.5,39.0,7.01,12.2
1,169,Yes,No,0.25,3,266.7,61.5,7.91,13.8
0,127,Yes,Yes,2.65,1,169.0,76.5,5.8100000000000005,9.8
0,57,Yes,No,0.0,0,85.9,32.0,9.7,10.1
0,123,Yes,Yes,0.78,0,146.6,42.8,5.74,2.9
1,103,Yes,Yes,3.75,4,186.5,74.5,10.42,13.9
0,101,Yes,No,0.0,1,118.6,38.0,9.98,11.5
0,123,Yes,Yes,4.21,2,184.6,83.1,4.0,15.6
0,78,Yes,Yes,2.92,6,197.3,82.2,9.61,10.8
0,101,Yes,Yes,2.54,4,207.3,87.4,9.29,9.4
0,129,Yes,No,0.0,1,150.0,46.0,6.619999999999999,12.5
0,67,Yes,Yes,2.48,0,161.7,70.8,5.380000000000001,9.2
0,37,Yes,No,0.0,3,178.4,47.0,8.37,14.0
0,64,No,No,0.26,3,146.7,40.6,7.42,12.5
0,173,Yes,No,0.0,1,109.4,28.0,5.07,7.8
0,135,Yes,No,0.33,1,144.1,49.3,7.49,13.6
0,75,Yes,Yes,3.02,1,235.9,87.2,8.54,11.2
1,88,Yes,No,0.0,4,161.7,34.0,11.08,11.6
0,112,Yes,No,0.0,3,201.8,55.0,5.49,9.4
0,113,Yes,No,0.0,0,158.9,48.0,7.140000000000001,6.5
0,121,Yes,Yes,1.73,2,110.0,48.3,7.08,6.4
0,70,Yes,No,0.0,1,152.8,42.0,9.18,10.5
0,90,Yes,No,0.22,0,145.6,44.2,9.86,10.5
0,39,Yes,No,0.0,0,93.3,33.0,9.98,6.5
0,142,Yes,No,0.42,0,203.8,57.2,9.39,8.3
0,176,Yes,No,0.32,1,188.9,51.2,7.74,9.0
0,105,Yes,No,0.3,1,146.4,48.0,6.26,8.5
1,57,Yes,No,0.0,2,272.7,66.0,11.25,10.5
0,110,Yes,No,0.24,1,18.9,28.4,7.92,14.8
0,88,Yes,No,0.0,2,172.8,46.0,9.67,12.8
0,95,Yes,No,0.0,0,177.2,46.0,7.86,14.0
0,147,Yes,No,0.0,3,130.6,40.0,5.41,15.6
1,101,Yes,No,0.0,4,158.4,43.0,9.4,13.5
0,115,Yes,No,0.0,1,166.5,49.0,6.8100000000000005,15.6
0,103,Yes,No,0.0,2,129.3,40.0,5.140000000000001,12.9
0,82,Yes,No,0.0,0,186.3,51.0,9.67,7.0
0,141,Yes,No,0.0,0,172.1,52.0,6.65,9.1
0,149,Yes,No,0.0,2,175.4,47.0,9.87,9.7
0,131,Yes,No,0.0,2,250.39999999999998,58.0,7.6,10.7
0,119,Yes,No,0.0,1,94.2,39.0,8.21,7.3
0,112,Yes,No,0.26,3,176.4,53.6,5.949999999999999,7.1
0,116,Yes,Yes,3.19,2,118.0,66.9,8.36,11.8
0,94,Yes,No,0.0,3,199.1,53.0,9.47,8.4
0,90,Yes,No,0.22,2,209.0,56.2,9.35,12.4
0,114,Yes,Yes,3.51,0,209.8,89.1,9.03,13.0
0,63,Yes,Yes,3.29,1,177.0,75.9,5.83,12.2
1,130,Yes,No,0.33,4,271.8,70.3,11.86,8.7
0,122,Yes,Yes,2.27,3,182.4,79.7,8.41,8.4
0,166,Yes,No,0.0,3,186.6,53.0,5.720000000000001,7.2
0,62,Yes,No,0.0,0,100.0,32.0,8.68,10.1
0,78,Yes,Yes,2.57,2,160.6,72.7,6.16,9.5
0,148,Yes,Yes,2.67,1,158.7,67.7,8.03,9.9
1,154,Yes,No,0.0,5,154.5,45.0,10.71,12.0
0,110,Yes,Yes,1.7,1,179.3,61.0,6.47,6.3
1,75,No,No,0.0,0,305.1,68.0,9.4,8.5
0,84,Yes,Yes,2.0,2,180.0,66.0,7.68,7.4
0,113,Yes,No,0.27,1,72.5,32.7,5.199999999999999,6.6
0,181,Yes,Yes,1.7,2,105.2,64.0,12.07,6.3
0,51,Yes,No,0.0,2,167.5,43.0,6.74,10.0
0,102,Yes,Yes,3.86,0,201.7,102.6,10.72,14.3
0,107,Yes,No,0.0,1,86.8,24.0,5.41,13.2
1,88,Yes,No,0.0,5,207.5,38.0,8.74,7.9
0,82,Yes,No,0.21,0,135.4,46.1,6.859999999999999,17.5
0,204,Yes,No,0.0,6,174.3,52.0,7.710000000000001,5.9
0,130,Yes,No,0.0,3,190.9,51.0,9.59,12.1
0,174,Yes,No,0.0,0,222.5,53.0,7.12,12.5
0,129,Yes,No,0.0,2,157.0,49.0,7.85,12.1
0,190,No,No,0.0,3,111.9,38.0,6.15,10.0
0,54,No,No,0.0,3,223.3,54.0,7.64,11.2
0,78,Yes,No,0.0,0,163.6,52.0,9.17,8.6
0,100,Yes,Yes,2.4,1,200.6,76.0,8.8,8.9
0,70,Yes,Yes,2.54,3,143.4,64.4,8.5,9.4
0,111,Yes,No,0.35,1,78.3,34.5,9.91,12.1
0,117,Yes,No,0.0,1,97.1,36.0,6.4,10.6
0,68,Yes,No,0.0,0,94.1,29.0,7.38,10.1
1,27,Yes,No,0.36,4,226.3,65.6,13.72,8.2
0,91,Yes,No,0.0,1,133.8,37.0,7.94,10.5
0,181,Yes,Yes,2.86,1,177.3,82.6,7.449999999999999,10.6
0,118,Yes,Yes,2.65,3,281.9,91.5,8.29,9.8
0,112,Yes,No,0.0,2,172.4,48.0,9.57,10.0
0,93,Yes,No,0.0,0,166.5,47.0,9.6,12.0
0,102,Yes,No,0.0,0,158.0,45.0,5.4,10.1
0,93,Yes,No,0.0,0,173.0,46.0,9.52,10.4
0,107,Yes,Yes,2.21,1,134.2,63.1,5.6,8.2
0,100,Yes,Yes,3.4,3,125.2,75.0,6.550000000000001,12.6
0,115,Yes,No,0.0,2,182.9,53.0,6.35,13.2
0,63,Yes,Yes,2.78,0,201.2,79.8,9.06,10.3
0,57,Yes,No,0.0,0,208.1,58.0,6.84,9.5
0,119,Yes,Yes,3.13,1,132.0,69.3,8.67,11.6
0,73,Yes,No,0.41,1,157.6,48.1,9.92,9.1
0,98,Yes,Yes,2.97,2,110.3,64.7,9.12,11.0
0,139,No,No,0.0,0,161.5,44.0,9.65,11.2
0,31,Yes,Yes,2.86,1,171.8,78.6,7.039999999999999,10.6
0,129,Yes,Yes,3.08,1,198.0,80.8,7.76,11.4
1,115,Yes,No,0.0,7,215.3,41.0,9.62,9.3
1,108,Yes,No,0.27,2,291.6,71.7,11.06,14.0
0,139,Yes,No,0.35,0,139.0,38.5,6.65,12.1
0,102,Yes,No,0.0,4,221.8,57.0,9.96,10.0
0,149,Yes,No,0.0,1,174.6,50.0,5.07,8.8
0,113,Yes,No,0.0,2,159.8,46.0,5.51,13.1
0,131,Yes,Yes,1.4,1,164.1,61.0,9.7,5.2
0,83,Yes,No,0.0,0,117.9,34.0,8.02,11.4
0,96,Yes,Yes,2.92,2,234.6,93.2,7.82,10.8
0,98,Yes,No,0.0,1,169.9,41.0,6.92,8.5
0,3,Yes,No,0.0,3,172.0,49.0,5.1899999999999995,14.1
0,77,Yes,Yes,3.05,0,191.9,82.5,5.050000000000001,11.3
0,75,Yes,Yes,2.54,3,212.5,79.4,9.1,9.4
1,40,Yes,No,0.0,4,169.7,41.0,7.07,10.5
0,108,Yes,No,0.0,0,226.3,60.0,6.17,10.6
1,100,Yes,No,0.0,4,189.3,37.0,9.9,11.7
0,16,Yes,No,0.33,3,161.9,51.3,6.51,10.2
0,115,Yes,Yes,1.51,2,133.3,54.1,9.29,5.6
0,108,Yes,Yes,2.35,3,170.7,62.5,5.5,8.7
0,107,Yes,No,0.21,5,176.7,48.1,7.81,8.3
1,161,Yes,No,0.0,2,322.3,75.0,11.52,7.8
0,147,Yes,No,0.26,2,124.4,51.6,11.05,10.4
0,107,Yes,No,0.0,3,146.9,35.0,5.72,11.4
0,120,Yes,No,0.26,1,179.6,53.6,5.32,10.8
0,107,Yes,Yes,2.78,1,96.3,59.8,8.98,10.3
0,58,Yes,No,0.0,3,131.9,37.0,8.38,14.7
0,91,Yes,No,0.0,2,147.2,40.0,8.76,13.3
0,13,Yes,No,0.0,2,143.1,45.0,6.98,7.1
0,104,Yes,No,0.27,5,267.4,65.7,8.97,15.2
0,93,Yes,Yes,2.89,1,224.2,87.9,5.66,10.7
0,95,Yes,No,0.22,2,171.2,49.2,9.08,12.8
0,104,Yes,No,0.34,3,109.1,38.4,9.36,10.0
1,35,Yes,No,0.0,5,214.1,37.0,7.91,10.3
0,62,Yes,No,0.0,3,173.8,50.0,5.380000000000001,8.8
0,143,Yes,No,0.0,1,155.4,52.0,9.55,13.9
0,62,Yes,No,0.0,4,232.3,53.0,6.15,8.5
1,60,No,No,0.0,2,205.9,59.0,13.87,11.0
0,41,Yes,No,0.0,1,194.2,54.0,5.710000000000001,11.9
0,34,Yes,Yes,2.89,2,151.5,75.9,7.4399999999999995,10.7
1,56,Yes,No,0.25,2,221.9,64.5,13.91,7.1
0,183,Yes,No,0.28,1,177.0,56.8,7.33,9.5
0,94,Yes,No,0.0,2,207.8,51.0,7.81,10.5
0,73,Yes,Yes,1.7,2,173.7,64.0,5.199999999999999,6.3
0,123,Yes,No,0.0,2,114.8,33.0,7.5,9.6
0,64,Yes,No,0.29,3,113.8,38.9,9.62,10.4
1,127,No,No,0.0,4,219.2,40.0,8.98,6.2
0,33,Yes,No,0.0,3,171.4,49.0,5.1899999999999995,9.3
0,27,Yes,No,0.0,1,214.4,60.0,7.4,7.8
0,123,Yes,No,0.0,0,211.0,56.0,5.539999999999999,2.1
0,148,Yes,No,0.0,2,203.2,53.0,9.29,10.0
0,81,Yes,No,0.0,0,129.9,42.0,6.51,13.3
0,122,Yes,Yes,1.86,2,217.1,82.6,9.38,6.9
0,52,Yes,No,0.0,1,191.4,58.0,8.66,11.0
0,91,Yes,Yes,2.46,1,203.6,76.6,8.66,9.1
1,54,Yes,No,0.21,4,247.5,64.1,11.27,10.2
0,152,Yes,No,0.0,1,215.1,51.0,6.82,9.0
1,201,Yes,No,0.0,3,225.9,64.0,14.96,11.2
1,78,Yes,No,0.4,4,179.5,32.0,5.9,12.0
0,67,Yes,No,0.14,0,115.5,43.4,7.609999999999999,7.5
0,100,Yes,No,0.0,1,205.8,50.0,7.42,9.7
0,41,Yes,No,0.0,3,210.8,59.0,7.24,12.3
0,133,Yes,No,0.0,3,143.8,41.0,9.2,12.9
0,36,Yes,Yes,2.32,2,29.9,40.2,6.46,8.6
0,51,Yes,Yes,2.24,0,263.7,87.4,5.1899999999999995,8.3
0,122,Yes,No,0.0,0,141.4,37.0,7.32,8.1
0,84,Yes,Yes,3.46,1,153.9,73.6,7.04,12.8
0,91,Yes,No,0.0,0,177.5,50.0,5.279999999999999,13.8
0,110,Yes,No,0.34,1,179.6,51.4,8.95,9.4
0,91,No,No,0.0,1,151.8,35.0,5.18,12.2
0,121,Yes,No,0.0,5,202.6,54.0,9.65,10.1
0,109,Yes,No,0.31,3,167.0,54.1,6.449999999999999,7.8
0,95,Yes,No,0.0,2,157.3,44.0,9.88,8.4
0,72,Yes,No,0.28,0,183.5,49.8,7.93,6.8
0,73,Yes,No,0.31,0,227.3,58.1,8.13,11.9
0,108,Yes,No,0.33,3,180.3,50.3,7.74,9.4
0,58,Yes,Yes,1.46,1,198.9,74.6,8.72,5.4
0,148,No,No,0.0,1,205.7,51.0,7.78,8.2
1,76,No,No,0.0,2,246.8,60.0,10.32,13.2
1,103,Yes,No,0.0,6,174.7,43.0,7.4,15.8
1,87,No,No,0.0,2,240.0,53.0,6.71,9.3
0,35,Yes,Yes,1.35,2,168.2,59.5,8.88,5.0
0,88,Yes,No,0.0,1,113.7,34.0,8.26,10.8
0,67,Yes,Yes,3.62,0,174.7,80.2,8.03,13.4
0,77,Yes,Yes,2.62,2,198.1,81.2,6.18,9.7
0,124,Yes,No,0.0,1,169.3,44.0,8.93,12.2
0,30,Yes,No,0.0,0,234.4,58.0,8.8,11.3
0,53,Yes,Yes,3.46,2,131.2,76.6,6.369999999999999,12.8
0,152,Yes,No,0.23,1,161.4,44.3,8.18,11.8
0,100,No,No,0.0,1,107.2,26.0,4.34,9.7
0,59,Yes,Yes,2.38,1,198.9,77.8,5.15,8.8
0,143,Yes,No,0.0,3,160.4,52.0,9.3,6.9
0,142,Yes,Yes,1.73,1,217.7,79.3,7.84,6.4
0,105,Yes,No,0.23,1,219.6,64.3,7.67,10.5
1,111,Yes,No,0.0,1,294.7,76.0,14.73,10.8
0,143,Yes,No,0.0,1,133.4,42.0,6.199999999999999,10.2
0,93,Yes,Yes,3.16,0,293.2,100.6,9.49,11.7
0,79,Yes,No,0.0,2,223.8,57.0,9.32,10.4
1,68,No,Yes,3.83,5,201.7,83.3,13.8,14.2
0,93,No,No,0.32,1,168.4,56.2,8.8,11.4
0,103,Yes,No,0.38,2,70.9,27.8,6.73,12.0
0,144,Yes,Yes,1.0,0,105.0,39.0,6.09,3.7
0,93,Yes,No,0.19,1,152.1,46.9,5.779999999999999,12.0
0,149,No,No,0.27,3,167.9,50.7,9.75,8.8
0,23,Yes,Yes,2.54,1,156.6,66.4,8.08,9.4
0,221,Yes,Yes,0.65,0,167.5,56.5,6.210000000000001,2.4
0,164,Yes,Yes,3.56,1,225.8,96.6,6.5,13.2
0,104,Yes,Yes,3.62,2,169.1,86.2,5.68,13.4
0,150,Yes,Yes,2.38,2,139.6,76.8,11.64,8.8
0,184,Yes,Yes,2.75,0,187.3,83.5,7.68,10.2
0,88,Yes,No,0.31,1,153.5,51.1,7.59,8.5
0,61,No,Yes,3.16,3,128.2,68.6,8.59,11.7
0,110,Yes,No,0.0,2,159.5,45.0,5.119999999999999,16.7
1,115,Yes,No,0.0,5,226.4,63.0,13.84,12.3
0,33,Yes,No,0.0,2,238.9,60.0,9.73,8.4
1,100,Yes,No,0.2,4,264.5,64.0,9.7,7.5
0,209,Yes,No,0.0,0,153.7,43.0,9.43,10.7
0,27,Yes,No,0.0,5,219.1,58.0,5.539999999999999,15.0
0,117,Yes,No,0.22,1,188.9,55.2,5.619999999999999,7.8
0,87,Yes,No,0.0,1,173.9,48.0,9.13,4.2
0,129,Yes,Yes,1.78,1,183.6,66.8,9.03,6.6
0,142,Yes,No,0.0,1,219.1,54.0,8.41,9.9
0,112,Yes,No,0.0,0,166.0,35.0,3.73,6.3
0,75,Yes,Yes,0.68,1,187.6,55.8,8.21,2.5
0,97,Yes,Yes,1.32,3,141.0,55.2,5.6,4.9
0,121,Yes,Yes,2.03,0,232.0,81.3,5.85,7.5
0,142,No,No,0.0,1,140.8,44.0,6.43,10.9
1,121,Yes,No,0.0,5,255.1,67.0,13.35,8.8
0,87,Yes,Yes,2.75,2,125.0,69.5,6.77,10.2
0,34,Yes,No,0.0,1,167.6,55.0,9.02,5.0
1,177,No,No,0.0,3,248.7,57.0,8.62,11.3
0,58,Yes,Yes,2.27,0,165.1,73.7,6.84,8.4
1,113,No,No,0.0,5,198.2,32.0,6.59,10.3
0,101,Yes,No,0.0,1,218.3,59.0,6.24,7.2
0,89,Yes,No,0.0,3,111.2,30.0,6.11,12.6
1,77,No,Yes,3.21,2,179.2,70.1,11.82,11.9
1,146,Yes,No,0.0,4,214.4,38.0,7.95,3.9
0,93,Yes,No,0.0,0,146.3,44.0,5.83,11.5
0,160,Yes,No,0.0,0,193.3,56.0,7.0600000000000005,11.7
0,55,Yes,No,0.0,0,132.0,47.0,8.98,13.5
0,88,Yes,No,0.0,2,261.6,61.0,8.06,9.2
0,63,Yes,No,0.0,0,172.3,51.0,6.27,11.7
0,127,Yes,Yes,2.43,1,154.8,66.3,8.86,9.0
0,57,Yes,Yes,3.97,1,166.2,94.7,9.16,14.7
1,138,No,No,0.0,2,286.2,65.0,9.36,11.0
0,115,Yes,No,0.23,3,255.0,61.3,7.68,17.0
0,171,Yes,No,0.31,2,137.5,44.1,9.91,13.3
0,148,Yes,No,0.29,2,230.0,60.9,9.59,13.4
0,127,Yes,No,0.35,1,134.9,45.5,6.08,15.0
0,61,Yes,No,0.2,1,221.2,61.0,5.84,13.9
0,131,Yes,No,0.0,1,175.1,45.0,8.6,7.3
0,88,Yes,No,0.0,1,142.2,47.0,8.12,10.1
0,130,Yes,No,0.26,2,132.4,42.6,5.02,6.0
0,89,Yes,Yes,1.59,0,97.8,50.9,5.359999999999999,5.9
1,82,Yes,No,0.0,3,266.9,65.0,11.49,11.0
0,138,Yes,Yes,2.62,3,155.2,76.2,8.42,9.7
0,115,Yes,No,0.0,1,187.2,55.0,7.25,8.8
1,84,Yes,No,0.0,2,289.1,70.0,11.69,12.7
0,117,No,No,0.0,1,185.4,55.0,7.48,10.5
0,60,Yes,No,0.0,2,167.3,49.0,5.4,12.8
0,62,Yes,No,0.0,2,86.3,35.0,6.9399999999999995,12.5
1,133,Yes,No,0.0,2,295.0,70.0,11.18,12.9
0,131,Yes,No,0.28,3,227.9,58.8,8.37,14.7
0,65,Yes,No,0.0,1,194.7,54.0,5.880000000000001,8.0
0,120,Yes,Yes,0.0,1,128.5,36.0,8.19,0.0
0,142,Yes,Yes,2.38,1,211.4,74.8,7.3,8.8
0,134,Yes,No,0.0,2,164.9,39.0,6.33,10.0
0,87,Yes,No,0.0,2,225.0,55.0,8.23,10.6
0,139,Yes,Yes,2.24,2,218.0,81.4,6.119999999999999,8.3
1,76,Yes,No,0.0,4,183.3,39.0,11.91,10.0
0,100,Yes,No,0.0,1,172.0,47.0,9.13,5.1
0,99,Yes,Yes,2.08,3,231.1,79.8,5.17,7.7
0,99,Yes,No,0.0,3,225.4,62.0,7.33,12.4
0,48,Yes,Yes,3.56,1,141.1,79.6,6.24,13.2
0,57,Yes,No,0.0,0,158.1,37.0,5.76,11.8
0,106,Yes,Yes,3.54,0,207.1,92.4,6.109999999999999,13.1
1,170,Yes,Yes,2.94,4,199.5,75.4,6.75,10.9
0,78,Yes,No,0.17,1,109.5,44.7,9.31,4.9
0,39,Yes,No,0.0,1,174.2,42.0,5.74,13.2
0,127,Yes,No,0.0,0,107.9,35.0,9.35,0.0
1,119,No,Yes,3.75,3,172.1,86.5,11.18,13.9
0,114,Yes,No,0.12,1,190.8,44.2,4.39,11.7
0,95,Yes,No,0.0,0,160.0,46.0,5.77,9.1
0,116,Yes,No,0.0,1,51.1,27.0,5.43,12.3
0,110,Yes,No,0.0,1,214.7,54.0,8.5,11.7
0,74,Yes,No,0.0,1,190.8,53.0,5.26,9.0
0,148,Yes,Yes,3.05,1,228.7,86.5,8.29,11.3
0,83,Yes,No,0.0,1,78.1,34.0,6.970000000000001,12.3
0,73,Yes,No,0.0,2,174.8,45.0,7.46,11.0
0,111,Yes,Yes,1.92,1,127.1,61.2,6.42,7.1
1,84,No,No,0.0,0,280.0,65.0,10.11,10.4
0,75,No,No,0.29,1,153.2,46.9,5.539999999999999,7.8
0,114,Yes,Yes,3.11,2,137.1,68.1,7.79,11.5
1,71,No,No,0.0,4,186.1,49.0,9.93,13.8
0,58,Yes,Yes,3.11,2,211.1,90.1,6.9399999999999995,11.5
0,106,Yes,Yes,2.19,1,83.6,53.9,5.199999999999999,8.1
0,172,Yes,No,0.0,4,190.9,55.0,6.699999999999999,17.8
0,45,Yes,No,0.0,1,198.3,50.0,8.29,13.3
0,100,No,No,0.0,4,206.4,57.0,6.289999999999999,12.0
0,94,Yes,No,0.21,2,177.4,43.1,4.6,13.6
0,128,Yes,No,0.0,2,147.7,50.0,9.17,6.9
0,181,Yes,No,0.26,2,216.9,54.6,7.22,14.2
0,127,Yes,No,0.0,1,102.8,30.0,7.19,10.0
0,89,Yes,No,0.29,1,165.7,53.9,6.6899999999999995,9.1
0,149,Yes,Yes,1.76,0,148.5,52.6,5.73,6.5
0,103,Yes,Yes,3.32,0,164.1,80.2,5.960000000000001,12.3
0,163,No,No,0.0,1,184.2,50.0,9.43,7.8
0,52,Yes,No,0.34,2,124.9,50.4,10.03,11.6
0,89,Yes,No,0.25,3,115.4,40.5,5.5,15.9
1,122,No,No,0.3,4,216.0,44.0,9.82,9.7
0,60,Yes,No,0.0,3,180.9,41.0,4.25,13.2
1,62,Yes,No,0.0,4,321.1,78.0,13.28,11.5
1,117,Yes,No,0.39,5,194.4,45.9,12.47,13.6
0,159,Yes,No,0.0,1,169.8,46.0,9.89,11.6
0,78,Yes,No,0.23,2,180.4,45.3,5.85,9.3
0,96,Yes,No,0.36,1,106.6,46.6,9.24,14.9
0,79,Yes,No,0.0,2,134.7,40.0,9.49,11.8
0,192,Yes,Yes,2.67,2,156.2,71.7,5.779999999999999,9.9
0,68,Yes,No,0.34,3,218.1,56.4,7.67,9.6
0,28,Yes,No,0.0,2,167.8,56.0,9.44,14.1
0,184,No,No,0.0,2,200.8,50.0,7.98,5.0
0,74,Yes,Yes,3.7,0,221.4,100.0,8.3,13.7
